estate,item,family,country,region,human,model,signed_err_pp,modal_agree,n_survey,se95_pp,within_noise,noise_dist,abstained,mrsp_mae_pp,naive_mae_pp,region_mae_pp
goqa_dev,e32efdb22fa3,security,PL,Eastern Europe,0.2644,0.2254,-3.9,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,RU,Eastern Europe,0.1059,0.3049,19.9,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,SE,Western Europe,0.3253,0.5013,17.6,0,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,SK,Eastern Europe,0.2584,0.2224,-3.6,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,TR,Middle East/N. Africa,0.0947,0.0797,-1.5,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,TZ,Sub-Saharan Africa,0.1889,0.1929,0.4,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,UA,Eastern Europe,0.1429,0.1289,-1.4,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,UG,Sub-Saharan Africa,0.427,0.363,-6.4,1,,,,,0,10.87,11.9,11.01
goqa_dev,e32efdb22fa3,security,US,North America,0.3978,0.4798,8.2,1,,,,,0,10.87,11.9,11.01
goqa_dev,e45cdd8edc27,other,AR,Latin America,0.1964,0.2894,9.3,1,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,BR,Latin America,0.3924,0.3414,-5.1,1,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,DE,Western Europe,0.5333,0.5523,1.9,1,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,EG,Middle East/N. Africa,0.2842,0.1262,-15.8,1,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,ES,Western Europe,0.5114,0.4504,-6.1,0,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,FR,Western Europe,0.5408,0.3298,-21.1,0,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,GB,Western Europe,0.52,0.502,-1.8,1,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,ID,Southeast Asia,0.2911,0.3071,1.6,1,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,IL,Middle East/N. Africa,0.3222,0.2792,-4.3,1,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,JO,Middle East/N. Africa,0.2062,0.2772,7.1,1,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,JP,East Asia,0.5062,0.6022,9.6,1,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,KE,Sub-Saharan Africa,0.5867,0.3567,-23.0,0,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,KR,East Asia,0.5972,0.1442,-45.3,0,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,LB,Middle East/N. Africa,0.4211,0.3271,-9.4,1,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,LT,Eastern Europe,0.4085,0.4575,4.9,1,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,MX,Latin America,0.2821,0.5521,27.0,0,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,NG,Sub-Saharan Africa,0.6429,0.1709,-47.2,0,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,PK,South Asia,0.0877,0.3067,21.9,1,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,PL,Eastern Europe,0.5,0.177,-32.3,1,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,RU,Eastern Europe,0.1304,0.4924,36.2,1,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,TR,Middle East/N. Africa,0.0685,0.2425,17.4,1,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,UA,Eastern Europe,0.1833,0.2813,9.8,1,,,,,1,17.88,15.69,11.15
goqa_dev,e45cdd8edc27,other,US,North America,0.4767,0.6537,17.7,0,,,,,1,17.88,15.69,11.15
goqa_dev,e4c3ee581117,other,AR,Latin America,0.0444,0.1234,7.9,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,BG,Eastern Europe,0.046,0.106,6.0,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,BR,Latin America,0.0521,0.1511,9.9,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,CA,North America,0.0417,0.0367,-0.5,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,CL,Latin America,0.0337,0.0757,4.2,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,CN,East Asia,0.225,0.362,13.7,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,CZ,Eastern Europe,0.0309,0.1439,11.3,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,DE,Western Europe,0.04,0.054,1.4,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,EG,Middle East/N. Africa,0.2234,0.5124,28.9,0,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,ES,Western Europe,0.0404,0.0464,0.6,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,FR,Western Europe,0.06,0.026,-3.4,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,GB,Western Europe,0.043,0.034,-0.9,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,GR,Western Europe,0.0938,0.0448,-4.9,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,ID,Southeast Asia,0.3049,0.2539,-5.1,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,IL,Middle East/N. Africa,0.0204,0.0674,4.7,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,IT,Western Europe,0.0421,0.0511,0.9,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,JO,Middle East/N. Africa,0.1596,0.3336,17.4,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,JP,East Asia,0.0408,0.0268,-1.4,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,KE,Sub-Saharan Africa,0.3297,0.4917,16.2,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,KR,East Asia,0.0842,0.0582,-2.6,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,KW,Middle East/N. Africa,0.3111,0.0741,-23.7,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,LB,Middle East/N. Africa,0.3918,0.1438,-24.8,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,MA,Middle East/N. Africa,0.6034,0.2654,-33.8,0,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,MX,Latin America,0.0947,0.0677,-2.7,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,MY,Southeast Asia,0.4156,0.2046,-21.1,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,NG,Sub-Saharan Africa,0.3556,0.1086,-24.7,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,PE,Latin America,0.0455,0.2615,21.6,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,PK,South Asia,0.8197,0.2407,-57.9,0,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,PL,Eastern Europe,0.0737,0.0697,-0.4,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,RU,Eastern Europe,0.0964,0.0494,-4.7,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,SE,Western Europe,0.0309,0.0189,-1.2,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,SK,Eastern Europe,0.051,0.267,21.6,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,TN,Middle East/N. Africa,0.4598,0.1168,-34.3,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,TR,Middle East/N. Africa,0.1977,0.1287,-6.9,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,TZ,Sub-Saharan Africa,0.1809,0.3649,18.4,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,UA,Eastern Europe,0.0549,0.3499,29.5,1,,,,,0,11.25,14.73,8.77
goqa_dev,e4c3ee581117,other,US,North America,0.0312,0.0562,2.5,1,,,,,0,11.25,14.73,8.77
goqa_dev,e58f6d190cf3,intl-relations,AR,Latin America,0.5833,0.5573,-2.6,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,AU,Oceania,0.7917,0.7797,-1.2,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,BF,Sub-Saharan Africa,0.493,0.549,5.6,0,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,BR,Latin America,0.6421,0.6331,-0.9,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,CA,North America,0.7938,0.7488,-4.5,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,CL,Latin America,0.5395,0.6735,13.4,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,CN,East Asia,0.3953,0.6893,29.4,0,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,DE,Western Europe,0.8182,0.6882,-13.0,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,ES,Western Europe,0.7677,0.7717,0.4,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,ET,Sub-Saharan Africa,0.625,0.451,-17.4,0,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,FR,Western Europe,0.79,0.847,5.7,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,GB,Western Europe,0.8247,0.7437,-8.1,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,GH,Sub-Saharan Africa,0.6118,0.7288,11.7,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,ID,Southeast Asia,0.5641,0.4471,-11.7,0,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,IL,Middle East/N. Africa,0.3367,0.6477,31.1,0,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,IT,Western Europe,0.7347,0.8287,9.4,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,JO,Middle East/N. Africa,0.4375,0.5265,8.9,0,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,JP,East Asia,0.8333,0.7253,-10.8,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,KE,Sub-Saharan Africa,0.5426,0.6056,6.3,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,KR,East Asia,0.8041,0.6861,-11.8,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,LB,Middle East/N. Africa,0.5102,0.7092,19.9,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,MX,Latin America,0.4886,0.6706,18.2,0,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,MY,Southeast Asia,0.4138,0.6838,27.0,0,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,NG,Sub-Saharan Africa,0.5952,0.5372,-5.8,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,PE,Latin America,0.7662,0.4672,-29.9,0,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,PH,Southeast Asia,0.8229,0.5579,-26.5,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,PK,South Asia,0.5,0.564,6.4,0,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,PL,Eastern Europe,0.8586,0.7896,-6.9,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,SN,Sub-Saharan Africa,0.4638,0.5348,7.1,0,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,TR,Middle East/N. Africa,0.6145,0.6465,3.2,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,TZ,Sub-Saharan Africa,0.68,0.613,-6.7,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,UA,Eastern Europe,0.8878,0.7008,-18.7,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,UG,Sub-Saharan Africa,0.5476,0.5856,3.8,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,US,North America,0.8351,0.7691,-6.6,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,VE,Latin America,0.5802,0.5792,-0.1,1,,,,,0,10.8,13.68,9.92
goqa_dev,e58f6d190cf3,intl-relations,VN,Southeast Asia,0.5833,0.5443,-3.9,1,,,,,0,10.8,13.68,9.92
goqa_dev,e5c0da95a121,democracy/governance,BG,Eastern Europe,0.6875,0.5125,-17.5,1,,,,,0,10.51,8.77,9.66
goqa_dev,e5c0da95a121,democracy/governance,CZ,Eastern Europe,0.6224,0.5724,-5.0,1,,,,,0,10.51,8.77,9.66
goqa_dev,e5c0da95a121,democracy/governance,DE,Western Europe,0.567,0.65,8.3,1,,,,,0,10.51,8.77,9.66
goqa_dev,e5c0da95a121,democracy/governance,ES,Western Europe,0.7347,0.6127,-12.2,1,,,,,0,10.51,8.77,9.66
goqa_dev,e5c0da95a121,democracy/governance,FR,Western Europe,0.75,0.643,-10.7,1,,,,,0,10.51,8.77,9.66
goqa_dev,e5c0da95a121,democracy/governance,GB,Western Europe,0.5714,0.6674,9.6,1,,,,,0,10.51,8.77,9.66
goqa_dev,e5c0da95a121,democracy/governance,HU,Eastern Europe,0.3838,0.6078,22.4,0,,,,,0,10.51,8.77,9.66
goqa_dev,e5c0da95a121,democracy/governance,IT,Western Europe,0.596,0.543,-5.3,1,,,,,0,10.51,8.77,9.66
goqa_dev,e5c0da95a121,democracy/governance,LT,Eastern Europe,0.5474,0.6144,6.7,1,,,,,0,10.51,8.77,9.66
goqa_dev,e5c0da95a121,democracy/governance,PL,Eastern Europe,0.4896,0.5956,10.6,0,,,,,0,10.51,8.77,9.66
goqa_dev,e5c0da95a121,democracy/governance,SK,Eastern Europe,0.6122,0.4922,-12.0,0,,,,,0,10.51,8.77,9.66
goqa_dev,e5c0da95a121,democracy/governance,UA,Eastern Europe,0.4792,0.6032,12.4,0,,,,,0,10.51,8.77,9.66
goqa_dev,e5e321d9df63,economy,AR,Latin America,0.3671,0.3391,-2.8,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,BD,South Asia,0.7959,0.5769,-21.9,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,BR,Latin America,0.4632,0.3492,-11.4,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,CL,Latin America,0.3176,0.4086,9.1,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,CN,East Asia,0.6932,0.6842,-0.9,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,CO,Latin America,0.2472,0.3682,12.1,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,DE,Western Europe,0.3043,0.2993,-0.5,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,EG,Middle East/N. Africa,0.4646,0.5786,11.4,0,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,ES,Western Europe,0.3043,0.2073,-9.7,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,FR,Western Europe,0.1414,0.2424,10.1,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,GB,Western Europe,0.3778,0.2068,-17.1,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,GH,Sub-Saharan Africa,0.5222,0.5842,6.2,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,GR,Western Europe,0.2083,0.2873,7.9,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,ID,Southeast Asia,0.5957,0.4467,-14.9,0,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,IL,Middle East/N. Africa,0.4286,0.3036,-12.5,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,IT,Western Europe,0.0761,0.2401,16.4,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,JO,Middle East/N. Africa,0.4545,0.7215,26.7,0,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,JP,East Asia,0.1075,0.4005,29.3,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,KE,Sub-Saharan Africa,0.6495,0.5995,-5.0,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,KR,East Asia,0.4737,0.3747,-9.9,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,LB,Middle East/N. Africa,0.837,0.523,-31.4,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,MX,Latin America,0.3333,0.2443,-8.9,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,MY,Southeast Asia,0.5281,0.5241,-0.4,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,NG,Sub-Saharan Africa,0.5667,0.4227,-14.4,0,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,NI,Latin America,0.5521,0.5471,-0.5,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,PE,Latin America,0.4828,0.4538,-2.9,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,PH,Southeast Asia,0.4271,0.7131,28.6,0,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,PK,South Asia,0.6761,0.6561,-2.0,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,PL,Eastern Europe,0.427,0.186,-24.1,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,RU,Eastern Europe,0.3571,0.3101,-4.7,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,SN,Sub-Saharan Africa,0.5862,0.7342,14.8,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,SV,Latin America,0.4316,0.5936,16.2,0,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,TH,Southeast Asia,0.4239,0.5099,8.6,0,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,TN,Middle East/N. Africa,0.7766,0.4616,-31.5,0,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,TR,Middle East/N. Africa,0.3373,0.4873,15.0,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,TZ,Sub-Saharan Africa,0.6044,0.7504,14.6,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,UA,Eastern Europe,0.6024,0.6884,8.6,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,UG,Sub-Saharan Africa,0.8144,0.6704,-14.4,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,US,North America,0.1809,0.2449,6.4,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,VE,Latin America,0.4556,0.2916,-16.4,1,,,,,0,12.66,15.65,14.27
goqa_dev,e5e321d9df63,economy,VN,Southeast Asia,0.8,0.757,-4.3,1,,,,,0,12.66,15.65,14.27
goqa_dev,e6441dd6e8ef,other,EG,Middle East/N. Africa,0.8041,0.9891,18.5,1,,,,,1,26.31,21.07,21.77
goqa_dev,e6441dd6e8ef,other,ID,Southeast Asia,0.8913,0.8713,-2.0,1,,,,,1,26.31,21.07,21.77
goqa_dev,e6441dd6e8ef,other,IL,Middle East/N. Africa,0.2292,0.7132,48.4,0,,,,,1,26.31,21.07,21.77
goqa_dev,e6441dd6e8ef,other,JO,Middle East/N. Africa,0.8469,0.7909,-5.6,1,,,,,1,26.31,21.07,21.77
goqa_dev,e6441dd6e8ef,other,KW,Middle East/N. Africa,0.8495,0.6115,-23.8,1,,,,,1,26.31,21.07,21.77
goqa_dev,e6441dd6e8ef,other,LB,Middle East/N. Africa,0.4536,0.8496,39.6,0,,,,,1,26.31,21.07,21.77
goqa_dev,e6441dd6e8ef,other,MA,Middle East/N. Africa,0.7945,0.6845,-11.0,1,,,,,1,26.31,21.07,21.77
goqa_dev,e6441dd6e8ef,other,MY,Southeast Asia,0.8077,0.5547,-25.3,1,,,,,1,26.31,21.07,21.77
goqa_dev,e6441dd6e8ef,other,NG,Sub-Saharan Africa,0.68,0.794,11.4,1,,,,,1,26.31,21.07,21.77
goqa_dev,e6441dd6e8ef,other,PK,South Asia,1.0,0.817,-18.3,1,,,,,1,26.31,21.07,21.77
goqa_dev,e6441dd6e8ef,other,SN,Sub-Saharan Africa,0.8889,0.8269,-6.2,1,,,,,1,26.31,21.07,21.77
goqa_dev,e6441dd6e8ef,other,TN,Middle East/N. Africa,0.5699,0.4389,-13.1,0,,,,,1,26.31,21.07,21.77
goqa_dev,e6441dd6e8ef,other,TR,Middle East/N. Africa,0.3778,0.6208,24.3,0,,,,,1,26.31,21.07,21.77
goqa_dev,e6441dd6e8ef,other,TZ,Sub-Saharan Africa,0.6714,0.9014,23.0,1,,,,,1,26.31,21.07,21.77
goqa_dev,e6441dd6e8ef,other,US,North America,0.2824,0.2264,-5.6,1,,,,,1,26.31,21.07,21.77
goqa_dev,e678f109a343,other,BD,South Asia,0.5,0.123,-37.7,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,DE,Western Europe,0.0729,0.1659,9.3,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,EG,Middle East/N. Africa,0.2474,0.0804,-16.7,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,ES,Western Europe,0.1702,0.1482,-2.2,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,FR,Western Europe,0.1616,0.2266,6.5,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,GB,Western Europe,0.1596,0.1816,2.2,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,GH,Sub-Saharan Africa,0.3448,0.1748,-17.0,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,ID,Southeast Asia,0.0918,0.3028,21.1,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,IL,Middle East/N. Africa,0.1702,0.0632,-10.7,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,JO,Middle East/N. Africa,0.1515,0.1575,0.6,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,KW,Middle East/N. Africa,0.2165,0.1745,-4.2,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,LB,Middle East/N. Africa,0.2929,0.1699,-12.3,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,MA,Middle East/N. Africa,0.1136,0.2966,18.3,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,ML,Sub-Saharan Africa,0.4239,0.2529,-17.1,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,MY,Southeast Asia,0.1935,0.2845,9.1,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,NG,Sub-Saharan Africa,0.2184,0.2794,6.1,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,PK,South Asia,0.0333,0.2613,22.8,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,SN,Sub-Saharan Africa,0.1724,0.1634,-0.9,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,TN,Middle East/N. Africa,0.051,0.15,9.9,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,TR,Middle East/N. Africa,0.2069,0.1449,-6.2,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,TZ,Sub-Saharan Africa,0.2737,0.1067,-16.7,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,UG,Sub-Saharan Africa,0.3152,0.4132,9.8,1,,,,,0,10.04,9.22,10.86
goqa_dev,e678f109a343,other,UZ,Central Asia,0.0769,0.1629,8.6,1,,,,,0,10.04,9.22,10.86
goqa_dev,e734ce594e25,other,BR,Latin America,0.4889,0.3759,-11.3,1,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,DE,Western Europe,0.4242,0.4052,-1.9,1,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,EG,Middle East/N. Africa,0.3125,0.3535,4.1,1,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,ES,Western Europe,0.3776,0.3676,-1.0,1,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,FR,Western Europe,0.41,0.321,-8.9,1,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,GB,Western Europe,0.3978,0.3578,-4.0,1,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,ID,Southeast Asia,0.5326,0.4076,-12.5,0,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,IL,Middle East/N. Africa,0.3053,0.3413,3.6,1,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,JO,Middle East/N. Africa,0.3265,0.3105,-1.6,1,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,JP,East Asia,0.4348,0.3548,-8.0,1,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,KE,Sub-Saharan Africa,0.5213,0.3173,-20.4,0,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,LB,Middle East/N. Africa,0.3579,0.3509,-0.7,1,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,LT,Eastern Europe,0.3333,0.4293,9.6,1,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,MX,Latin America,0.3077,0.4677,16.0,1,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,PK,South Asia,0.3509,0.3799,2.9,1,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,PL,Eastern Europe,0.3333,0.3023,-3.1,1,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,RU,Eastern Europe,0.32,0.305,-1.5,1,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,TR,Middle East/N. Africa,0.2368,0.3758,13.9,1,,,,,1,9.08,7.07,6.51
goqa_dev,e734ce594e25,other,UA,Eastern Europe,0.2632,0.4122,14.9,1,,,,,1,9.08,7.07,6.51
